https://medium.com/@cnn/the-new-star-wars-video-game-is-under-attack-6fff665f216f,56,0,1,10,504.0
https://medium.com/@GadgetHax/dont-even-consider-buying-a-oneplus-6-next-year-cc92340f7e09,492,4,5,6,2460.0
https://medium.com/@NextRealityNews/magic-leap-ceo-tweetstorm-reveals-the-companys-vision-for-the-future-of-ar-computing-47941ee9145f,832,0,0,5,4160.0
https://medium.com/pcmag-access/these-kitchen-gadget-makers-want-to-avoid-a-juicero-level-fail-b8d0069a2eaf,849,1,13,8,-3396.0
https://medium.com/s/a-brief-history-of-attention/how-to-measure-ghosts-arthur-c-nielsen-and-the-invention-of-big-data-3231cec8c0dd?source=topic_page---8------2------------------1,2086,1,9,9,2086.0
https://medium.com/s/understanding-venture-capital/why-the-most-successful-vc-firms-keep-winning-b3146a261ac8,1440,3,11,0,-11520.0
https://medium.com/@zandercutt/the-luxury-network-7555f9f7543,2587,21,3,6,62088.0
https://medium.com/@keithelder/getting-started-with-home-automation-663e3b17e4be,3220,2,40,6,-103040.0
https://medium.com/cxo-magazine/in-an-age-of-machines-critical-thinking-gives-people-the-edge-e2b80d0ff439,2008,0,3,7,8032.0
https://medium.com/rollingstone/elon-musk-the-architect-of-tomorrow-bf25e51a9af5,17,0,1,3,34.0
https://medium.com/financial-times/the-zuckerberg-delusion-5d427c5d699a,51,0,0,9,459.0
https://medium.com/the-new-york-times/snapchats-new-test-grow-like-facebook-without-the-baggage-2bb574ac89d9,22,0,0,3,66.0
https://medium.com/@futuristpaul/will-electric-cars-slow-the-adoption-of-driverless-cars-73793f182e30,1645,0,6,0,-9870.0
https://medium.com/cxo-magazine/why-its-greener-and-cheaper-to-store-your-data-in-sweden-fd07e29386eb,1058,5,1,7,11638.0
https://medium.com/cxo-magazine/up-next-self-driving-offices-a80bf3df9b2e,845,3,5,6,3380.0
https://medium.com/@khashmi/how-do-you-measure-delight-b5e326d72501,2729,1,5,4,0.0
https://medium.com/@alexgust/airpods-and-why-theyre-a-beautiful-disgrace-dbf4a83c5b6f,559,4,1,5,4472.0
https://medium.com/@zps270/laziness-is-why-i-started-developing-for-actions-on-google-4685266883f6,1133,7,7,9,10197.0
https://medium.com/@UberATG/the-future-of-trucking-292202cb42a2,657,2,7,1,-2628.0
https://medium.com/@NextRealityNews/this-new-ar-app-is-like-minecraft-for-drone-pilots-2e3448b6f486,423,0,2,5,1269.0
https://medium.com/pcmag-access/2-giant-steps-move-vehicles-closer-to-an-autonomous-future-c37b90215947,594,0,13,4,-5346.0
https://medium.com/the-mission/the-morality-of-manipulation-c3115fb2bb3d,1881,43,22,8,54549.0
https://medium.com/bloomberg/digital-pill-that-tracks-use-when-swallowed-gets-fda-approval-f4e5dbcb1470,46,0,0,9,414.0
https://medium.com/doteveryone/the-tech-industry-needs-a-moral-compass-3ce1665a287f,957,19,24,10,4785.0
https://medium.com/bits-and-behavior/what-makes-software-valuable-36a1335ad1f7,538,2,1,6,3766.0
https://medium.com/mozilla-tech/a-quantum-achievement-d7aa759a0ccb,813,47,5,8,40650.0
https://medium.com/@ntriedman/were-watching-you-gps-trackers-in-the-digital-age-56953e81d738,1399,1,4,5,2798.0
https://medium.com/swlh/how-apple-is-crippling-its-old-devices-with-new-software-d5093e54355,732,138,5,8,103212.0
https://medium.com/@HumanisingAutonomy/child-friendly-autonomous-vehicles-2880ca74165f,1988,1,14,3,-19880.0
https://medium.com/iotforall/intro-to-haptic-technology-368340400375,1013,0,13,5,-8104.0
https://medium.com/financial-times/silicon-valley-sets-sights-on-disrupting-meat-industry-c24621ad6762,32,0,0,4,128.0
https://medium.com/mit-technology-review/ibm-raises-the-bar-with-a-50-qubit-quantum-computer-491b16762547,18,0,0,7,126.0
https://medium.com/@melissamcewen/the-teenage-girls-internet-of-the-early-2000s-ffa05702a9aa,1252,1,12,5,-7512.0
https://medium.com/pcmag-access/how-tinder-scaled-up-so-you-can-swipe-right-6a613d47883f,868,1,8,8,868.0
https://medium.com/the-decipher/the-samsung-vs-apple-battle-continues-7e592e19171d,375,15,4,0,4125.0
https://medium.com/@cacheop/self-driving-cars-should-we-buckle-up-because-of-hackers-9faee2940500,857,1,15,9,-4285.0
https://medium.com/swlh/the-road-to-consumer-augmented-reality-4ff502a7a1b6,1819,4,17,5,-14552.0
https://medium.com/@ambroselittle/the-bewildering-experience-of-pc-building-181be0cfeaf1,2959,0,26,8,-53262.0
https://medium.com/snipette/a-trap-for-cars-1a2ab14dfdcd,1770,1,0,10,19470.0
https://medium.com/financial-times/tesla-risks-being-overtaken-by-the-competition-9f8986780c,39,0,0,1,39.0
https://medium.com/the-new-york-times/where-self-driving-cars-go-to-learn-a2ead2a0f0c7,27,0,0,1,27.0
https://medium.com/bloomberg/alibaba-singles-day-racks-up-1-billion-in-sales-in-2-minutes-ce706a17d285,24,0,1,6,120.0
https://medium.com/s/the-firewall/securing-mobile-devices-part2-c11d39644557,2355,4,23,4,-35325.0
https://medium.com/@seanwilliams85/never-mind-flying-cars-whatever-happened-to-the-space-elevator-f9f91f7a4ef1,651,8,3,10,9765.0
https://medium.com/pcmag-access/hands-on-sarcoss-iron-man-style-guardian-robots-31f03baabd09,1372,0,7,2,-6860.0
https://medium.com/active-voice/your-hatred-of-apple-podcasts-isnt-helping-e04e882cc42b,792,3,2,2,2376.0
https://medium.com/@forbes/a-first-look-into-alibabas-new-retail-vision-ahead-of-singles-day-103b480a943e,57,0,1,0,-57.0
https://medium.com/mit-technology-review/reid-hoffman-its-time-to-change-silicon-valley-culture-6be7ead79f3e,3,0,0,3,9.0
https://medium.com/bloomberg-view/i-never-root-for-megamergers-but-go-at-t-time-warner-6fc512a41f92,35,0,0,5,175.0
https://medium.com/bloomberg/the-many-ways-amazon-and-others-could-storm-the-gates-of-finance-343c541538f6,52,0,0,0,0.0
https://medium.com/microsoft-design/how-immersive-sound-brings-mixed-reality-to-life-914214c461c0,1072,0,7,4,-3216.0
https://medium.com/@Michael_Spencer/amazon-ar-view-play-future-of-shopping-256f1df69f61,686,1,5,5,686.0
https://medium.com/@dansapio/snapchats-best-product-is-also-the-least-popular-4e641e48c478,743,3,3,5,3715.0
https://medium.com/horizon-magazine/paris-is-named-the-2017-innovation-capital-of-europe-e71e727d2a96,1062,0,2,10,8496.0
https://medium.com/@garybernstein/brief-summary-of-human-invention-from-stone-tools-to-blockchain-and-beyond-5eaf469a3baa,408,0,4,6,816.0
https://medium.com/@opendesk/opendesk-for-open-plan-shortlisted-designs-75789dce598b,203,0,1,0,-203.0
https://medium.com/@mankindforward/vrlogging-in-vr-866fd343e8c8,170,0,7,7,0.0
https://medium.com/poppr/5-examples-how-vr-works-for-hr-5fa4c30afacb,543,0,8,1,-3801.0
https://medium.com/@garybernstein/a-brief-history-and-future-of-humanity-evolution-monkey-men-to-blockchain-ai-gods-singularity-c722b1e78bb5,639,3,3,4,2556.0
https://medium.com/the-decipher/yes-the-iphone-x-is-that-cool-bea6b9269f5e,141,0,1,8,987.0
https://medium.com/@crcmvc/crcm-esports-roundtable-the-future-of-esports-1c382bc2a42c,911,0,3,1,-1822.0
https://medium.com/the-gadget-flow/everyday-carry-products-that-are-totally-worth-it-e2888a3287ff,875,0,24,10,-12250.0
https://medium.com/@simonguozirui/shenzhen-the-hardware-paradise-38acfb399a7e,1578,0,1,4,4734.0
https://medium.com/the-brick/how-one-retailer-improved-its-smart-home-product-sales-by-thinking-outside-the-big-box-7eca6f358e29,395,0,2,8,2370.0
https://medium.com/@nancy_dfs/about-iphone-x-wireless-charging-and-fast-charging-da8485d12b81,921,0,1,5,3684.0
https://medium.com/the-mission/tech-trends-11-7-17-d05d2dff1775,587,3,24,6,-8805.0
https://medium.com/@evansall/making-fpv-easier-with-the-recon-goggles-83a3d924e557,478,0,1,2,478.0
https://medium.com/mit-technology-review/an-apple-ar-headset-coming-in-2020-df8c1c928528,29,0,0,0,0.0
https://medium.com/the-atlantic/should-children-form-emotional-bonds-with-robots-ef3dde39ec49,43,0,0,8,344.0
https://medium.com/financial-times/electric-cars-green-image-blackens-beneath-the-bonnet-37f393dabac1,22,0,0,6,132.0
https://medium.com/fast-company/for-amazon-the-future-of-alexa-is-about-the-end-of-the-smartphone-era-457298f32da9,3,0,1,5,12.0
https://medium.com/@cnn/where-snapchat-went-wrong-6aa32b5979ef,59,0,2,8,354.0
https://medium.com/mediabeast/wireless-headphones-airpods-your-new-best-mate-1950f5ab5ad6,1294,11,5,6,15528.0
https://medium.com/@JamesEagle/forget-the-south-china-sea-data-has-become-the-new-battleground-23f978cf64b2,1213,0,0,3,3639.0
https://medium.com/iotforall/the-5-autonomous-driving-levels-explained-b92a5e834928,596,1,8,5,-1192.0
https://medium.com/the-new-york-times/time-to-ask-why-tech-welcomes-saudi-cash-8fe6b646c2aa,18,0,0,2,36.0
https://medium.com/twitter-design-research/looking-after-number-one-forty-20da627e1f2e,1079,20,8,0,12948.0
https://medium.com/foreign-policy/facebook-cant-cope-with-the-world-it-s-created-3c926cff0815,28,0,1,5,112.0
https://medium.com/bloomberg-view/why-apple-should-buy-netflix-8980369e3c25,37,0,0,10,370.0
https://medium.com/pcmag-access/how-to-get-started-with-analog-instant-cameras-e8ba3ed6c336,2098,0,16,6,-20980.0
https://medium.com/@submittable/the-physical-landscape-of-words-c92d1a7851b6,802,0,4,9,4010.0
https://medium.com/waymo/with-waymo-in-the-drivers-seat-fully-self-driving-vehicles-can-transform-the-way-we-get-around-75e9622e829a,534,32,14,8,13884.0
https://medium.com/@daxhamman/the-future-of-travel-in-a-mixed-reality-world-c9a3dcbd4230,868,0,3,3,0.0
https://medium.com/@nilegirl/my-iphone-died-and-so-did-my-motivation-to-fix-it-787495d3b16f,1162,6,2,7,12782.0
https://medium.com/@seanwilliams85/apple-hid-a-quarter-of-a-trillion-dollars-whats-wrong-with-that-2071af66b106,679,19,1,6,16296.0
https://medium.com/@beena./why-i-speak-at-conferences-cd33ca6434c3,1331,4,4,6,7986.0
https://medium.com/@benwolford/6-tech-companies-that-arent-evil-beeb0c96fca6,1231,2,22,10,-12310.0
https://medium.com/@WestonGirot/a-day-with-iphone-x-dfe957980d0d,2029,3,0,0,6087.0
https://medium.com/@tonyszhou/postmortem-1b338537fabc,3706,138,3,4,515134.0
https://medium.com/@erika.sauter/share-your-books-9d9edb3c997b,822,4,1,0,2466.0
https://medium.com/@DCI_Chavez/i-love-myself-sometimes-and-not-in-the-dirty-way-1fcdfd56d6d1,645,3,0,8,7095.0
https://medium.com/@toddkashdan/12-book-recommendations-to-blow-your-freaking-mind-open-cbf6144bcaf4,2242,0,31,6,-56050.0
https://medium.com/@zabado11/tom-waits-ba6962a01435,1004,4,8,9,5020.0
https://medium.com/the-omnivore/why-helsinki-is-the-next-destination-for-nordic-fashion-9df1994efee3,876,0,8,4,-3504.0
https://medium.com/a-tribe-of-one/survivor-35-power-rankings-week-11-78dd9523e1b1,519,1,0,6,3633.0
https://medium.com/rollingstone/house-passes-compromise-gun-bill-that-would-allow-concealed-carry-across-state-lines-9c63b59aa07f,3,0,0,9,27.0
https://medium.com/a-tribe-of-one/in-defense-of-this-weeks-terrible-survivor-game-play-2e0ed0ec872b,2569,1,10,2,-17983.0
https://medium.com/@nilegirl/why-the-hatred-nigerians-have-for-each-other-is-a-learned-behavior-thats-killing-us-fc78dfe0384,1610,4,5,1,0.0
https://medium.com/a-tribe-of-one/survivor-heroes-vs-healers-vs-hustlers-episode-12-recap-285391cc2a14,2587,1,0,9,25870.0
https://medium.com/@EmilybyNight/the-skirt-effect-c6b72047d6d2,710,0,5,8,2130.0
https://medium.com/little-old-lady-comedy/i-lived-like-rory-gilmore-for-a-day-and-still-dont-have-a-boyfriend-5662e5caee54,450,0,0,1,450.0
https://medium.com/the-omnivore/the-rehabilitation-of-tanya-harding-eafe4efdee03,810,0,1,7,4860.0
https://medium.com/@Michael_Spencer/black-mirror-creepiest-science-fiction-ever-season-four-cf76fbd31929,748,0,1,9,5984.0
https://medium.com/@TaLynnKel/question-the-narrative-revisited-perspective-and-nuance-5ceff00b4178,905,1,2,0,-905.0
https://medium.com/popular-science/why-youre-never-really-happy-with-the-things-you-buy-anymore-99f578d4eb5c,36,0,1,7,216.0
https://medium.com/@nilegirl/the-search-for-nola-darlings-soul-1b4f8329505,1255,1,2,8,8785.0
https://medium.com/a-tribe-of-one/help-save-the-funny-115-a02de9e61d75,533,0,2,8,3198.0
https://medium.com/rollingstone/the-year-in-tv-how-late-night-hosts-became-the-resistance-67a17228f524,3,0,1,2,3.0
https://medium.com/rollingstone/i-tonya-what-you-need-to-know-about-tonya-harding-and-nancy-kerrigan-8c4a604fc33a,25,0,2,8,150.0
https://medium.com/forbes/how-hollywoods-autism-fantasies-undermine-autism-employment-d7fb796beec7,61,0,1,10,549.0
https://medium.com/the-mission/after-spending-a-day-with-gary-vaynerchuk-here-are-the-brutal-harsh-required-lessons-you-can-76186535dd83,1456,23,2,7,40768.0
https://medium.com/the-mission/great-pitches-start-with-change-2c7e696b86ea,1649,9,19,0,-16490.0
https://medium.com/@austincoleschafer/a-short-story-about-how-airbnb-funded-their-startup-with-cereal-boxes-ac6e62cf4c4c,398,1,1,9,3582.0
https://medium.com/swlh/what-it-really-felt-like-the-moment-i-sold-my-company-806ecc49969a,1353,3,3,4,5412.0
https://medium.com/swlh/you-had-a-successful-ico-now-what-eb1503667b60,556,0,3,2,-556.0
https://medium.com/swlh/why-milestone-based-agreements-are-bad-for-early-stage-startups-15c759995121,615,1,3,0,-1230.0
https://medium.com/the-mission/the-best-personal-development-tools-of-2017-542fd1f0f37c,1022,1,26,6,-19418.0
https://medium.com/personal-growth/16-things-your-successful-friends-have-given-up-dd9168657717,1655,45,2,10,87715.0
https://medium.com/the-mission/how-to-make-money-online-38-remote-jobs-in-2018-a28522c99faf,2367,16,60,10,-80478.0
https://medium.com/wordsthatmatter/radical-empathy-2b7e273b51a3,1601,62,2,9,110469.0
https://medium.com/personal-growth/3-simple-words-will-set-you-free-a44a700a5a98,1648,28,28,0,0.0
https://medium.com/personal-growth/the-20-rule-applying-the-secret-of-benjamin-franklin-and-isaac-newton-b95796cdb54a,923,40,2,4,38766.0
https://medium.com/athena-talks/the-case-for-disappointing-men-dbb8cdde58c2,1066,105,2,5,115128.0
https://medium.com/personal-growth/aristotles-timeless-advice-on-what-real-friendship-is-and-why-it-matters-c0878418343f,1075,38,2,1,39775.0
https://medium.com/@AndrewWinston/where-the-gops-tax-extremism-comes-from-90eb10e38b1c,1223,38,17,2,28129.0
https://medium.com/@tonyszhou/postmortem-1b338537fabc,3706,138,3,1,504016.0
